sender,time_ms,type
93,607.6,excitatory
10064,607.7,inhibitory
82,607.7,excitatory
10027,607.8000000000001,inhibitory
10037,607.9,inhibitory
10086,607.9,inhibitory
10090,607.9,inhibitory
10068,607.9,inhibitory
10080,607.9,inhibitory
10018,607.9,inhibitory
10025,607.9,inhibitory
10060,607.9,inhibitory
86,608.1,excitatory
10100,608.1,inhibitory
10078,608.1,inhibitory
4,608.1,excitatory
10009,608.2,inhibitory
10094,608.2,inhibitory
36,608.3000000000001,excitatory
30,608.5,excitatory
10048,609.0,inhibitory
10,609.2,excitatory
10053,609.5,inhibitory
10057,609.5,inhibitory
83,609.6,excitatory
10075,610.5,inhibitory
10030,610.5,inhibitory
10006,610.8000000000001,inhibitory
10073,611.3000000000001,inhibitory
10028,611.3000000000001,inhibitory
67,611.3000000000001,excitatory
69,611.3000000000001,excitatory
79,611.4,excitatory
10077,611.8000000000001,inhibitory
39,611.8000000000001,excitatory
10020,612.0,inhibitory
29,612.1,excitatory
10085,612.1,inhibitory
13,612.2,excitatory
58,612.5,excitatory
10016,612.7,inhibitory
10036,612.9,inhibitory
10040,613.2,inhibitory
10081,613.5,inhibitory
9,614.3000000000001,excitatory
10050,614.5,inhibitory
10079,614.6,inhibitory
10024,614.7,inhibitory
10098,614.9,inhibitory
20,614.9,excitatory
10033,615.2,inhibitory
10021,615.4,inhibitory
10005,615.4,inhibitory
94,615.4,excitatory
26,615.6,excitatory
10052,615.7,inhibitory
21,615.7,excitatory
76,615.9,excitatory
40,615.9,excitatory
35,616.4,excitatory
10046,616.5,inhibitory
18,616.6,excitatory
27,616.7,excitatory
75,616.9,excitatory
10084,617.0,inhibitory
10089,617.1,inhibitory
10057,617.1,inhibitory
10014,617.2,inhibitory
74,617.2,excitatory
10093,617.2,inhibitory
38,617.2,excitatory
10027,617.2,inhibitory
66,617.3000000000001,excitatory
10070,617.3000000000001,inhibitory
10080,617.3000000000001,inhibitory
91,617.4,excitatory
11,617.4,excitatory
34,617.5,excitatory
10091,617.5,inhibitory
10099,617.5,inhibitory
10048,617.6,inhibitory
10045,617.7,inhibitory
8,617.7,excitatory
97,617.9,excitatory
10051,617.9,inhibitory
10047,617.9,inhibitory
10067,618.0,inhibitory
10092,618.0,inhibitory
25,618.0,excitatory
10063,618.0,inhibitory
10034,618.1,inhibitory
10041,618.2,inhibitory
10037,618.2,inhibitory
10032,618.3000000000001,inhibitory
10009,618.3000000000001,inhibitory
70,618.4,excitatory
46,618.4,excitatory
10069,618.5,inhibitory
56,618.5,excitatory
81,618.5,excitatory
43,618.5,excitatory
88,618.6,excitatory
10095,618.6,inhibitory
30,618.7,excitatory
5,618.7,excitatory
15,618.7,excitatory
10071,618.8000000000001,inhibitory
100,618.9,excitatory
10026,619.0,inhibitory
71,619.1,excitatory
62,619.1,excitatory
10076,619.3000000000001,inhibitory
37,619.3000000000001,excitatory
10056,619.4,inhibitory
10087,619.7,inhibitory
10078,619.8000000000001,inhibitory
10023,620.2,inhibitory
14,620.5,excitatory
10035,620.6,inhibitory
1,621.8000000000001,excitatory
10011,621.8000000000001,inhibitory
95,622.7,excitatory
10042,622.8000000000001,inhibitory
10058,623.3000000000001,inhibitory
73,623.4,excitatory
72,623.6,excitatory
10022,624.0,inhibitory
10061,624.0,inhibitory
10043,624.3000000000001,inhibitory
41,624.3000000000001,excitatory
10044,624.4,inhibitory
10029,624.4,inhibitory
68,624.5,excitatory
6,624.6,excitatory
87,624.6,excitatory
10049,624.7,inhibitory
10010,624.7,inhibitory
10004,624.8000000000001,inhibitory
28,625.0,excitatory
57,625.0,excitatory
42,625.1,excitatory
100,625.1,excitatory
83,625.3000000000001,excitatory
48,625.4,excitatory
10001,625.5,inhibitory
88,625.5,excitatory
70,625.7,excitatory
10062,625.7,inhibitory
99,626.0,excitatory
92,626.1,excitatory
10025,626.1,inhibitory
80,626.1,excitatory
45,626.2,excitatory
10083,626.2,inhibitory
10040,626.5,inhibitory
19,626.6,excitatory
59,626.8000000000001,excitatory
65,627.0,excitatory
10064,627.0,inhibitory
23,627.1,excitatory
10059,627.3000000000001,inhibitory
16,627.4,excitatory
10085,627.4,inhibitory
96,627.4,excitatory
64,627.5,excitatory
10017,627.5,inhibitory
77,627.9,excitatory
78,628.0,excitatory
17,628.2,excitatory
63,628.4,excitatory
10076,628.5,inhibitory
10054,628.5,inhibitory
10047,628.5,inhibitory
50,628.5,excitatory
10096,628.6,inhibitory
36,628.6,excitatory
10038,628.8000000000001,inhibitory
85,629.1,excitatory
81,629.1,excitatory
84,629.1,excitatory
10023,629.2,inhibitory
24,629.3000000000001,excitatory
10018,629.4,inhibitory
10007,629.4,inhibitory
10081,629.5,inhibitory
10012,629.8000000000001,inhibitory
39,629.8000000000001,excitatory
47,629.9,excitatory
10086,630.0,inhibitory
60,630.0,excitatory
32,630.0,excitatory
61,630.1,excitatory
10097,630.2,inhibitory
49,630.4,excitatory
4,630.5,excitatory
10075,630.5,inhibitory
6,630.7,excitatory
10071,630.9,inhibitory
10066,631.0,inhibitory
10082,631.0,inhibitory
10014,631.1,inhibitory
10035,631.2,inhibitory
15,631.2,excitatory
98,631.4,excitatory
10100,631.5,inhibitory
10077,631.6,inhibitory
83,631.6,excitatory
10052,631.9,inhibitory
74,632.0,excitatory
94,632.2,excitatory
10034,632.2,inhibitory
10050,632.3000000000001,inhibitory
10060,632.3000000000001,inhibitory
10095,632.3000000000001,inhibitory
8,632.5,excitatory
10013,632.5,inhibitory
10073,632.6,inhibitory
89,632.7,excitatory
10003,632.8000000000001,inhibitory
41,633.0,excitatory
10057,633.3000000000001,inhibitory
92,633.6,excitatory
10030,633.6,inhibitory
10020,633.9,inhibitory
11,634.2,excitatory
10006,634.4,inhibitory
28,634.9,excitatory
82,635.3000000000001,excitatory
10022,635.3000000000001,inhibitory
31,635.4,excitatory
22,635.5,excitatory
46,635.9,excitatory
54,636.1,excitatory
52,636.2,excitatory
12,636.4,excitatory
10028,636.9,inhibitory
51,636.9,excitatory
10,637.1,excitatory
68,637.4,excitatory
10002,637.6,inhibitory
9,637.6,excitatory
48,637.8000000000001,excitatory
10031,637.8000000000001,inhibitory
79,637.9,excitatory
73,638.0,excitatory
10044,638.0,inhibitory
86,638.0,excitatory
97,638.1,excitatory
69,638.2,excitatory
10043,638.2,inhibitory
10087,638.2,inhibitory
25,638.3000000000001,excitatory
93,638.3000000000001,excitatory
10025,638.4,inhibitory
10008,638.5,inhibitory
27,638.6,excitatory
80,638.7,excitatory
10037,638.8000000000001,inhibitory
33,638.9,excitatory
10013,639.0,inhibitory
10010,639.2,inhibitory
10099,639.2,inhibitory
10055,639.3000000000001,inhibitory
18,639.3000000000001,excitatory
40,639.3000000000001,excitatory
10074,639.4,inhibitory
34,639.5,excitatory
10063,639.5,inhibitory
100,639.6,excitatory
89,639.7,excitatory
64,640.0,excitatory
2,640.0,excitatory
26,640.1,excitatory
10072,640.1,inhibitory
10027,640.1,inhibitory
10024,640.2,inhibitory
10066,640.2,inhibitory
10094,640.2,inhibitory
10067,640.4,inhibitory
55,640.4,excitatory
3,640.5,excitatory
10009,640.7,inhibitory
23,640.7,excitatory
10049,640.7,inhibitory
10065,640.8000000000001,inhibitory
7,642.5,excitatory
62,644.0,excitatory
10091,645.3000000000001,inhibitory
10020,645.7,inhibitory
10098,645.7,inhibitory
10043,646.1,inhibitory
10034,646.3000000000001,inhibitory
10004,646.4,inhibitory
52,646.4,excitatory
10061,646.5,inhibitory
10021,646.6,inhibitory
14,646.8000000000001,excitatory
10082,646.9,inhibitory
60,646.9,excitatory
10042,646.9,inhibitory
21,647.0,excitatory
10059,647.0,inhibitory
24,647.0,excitatory
74,647.0,excitatory
10018,647.1,inhibitory
32,647.1,excitatory
10080,647.1,inhibitory
10083,647.2,inhibitory
92,647.2,excitatory
10011,647.3000000000001,inhibitory
82,647.3000000000001,excitatory
39,647.3000000000001,excitatory
29,647.3000000000001,excitatory
10060,647.3000000000001,inhibitory
10053,647.4,inhibitory
10078,647.4,inhibitory
10089,647.4,inhibitory
10035,647.4,inhibitory
67,647.5,excitatory
10029,647.5,inhibitory
18,647.5,excitatory
10026,647.5,inhibitory
10096,647.6,inhibitory
61,647.6,excitatory
58,647.7,excitatory
37,647.7,excitatory
10032,647.7,inhibitory
10030,647.8000000000001,inhibitory
10092,647.8000000000001,inhibitory
4,647.8000000000001,excitatory
76,647.9,excitatory
20,647.9,excitatory
10056,647.9,inhibitory
10058,647.9,inhibitory
10008,647.9,inhibitory
10076,648.1,inhibitory
10045,648.1,inhibitory
10051,648.2,inhibitory
10036,648.2,inhibitory
10033,648.3000000000001,inhibitory
77,648.5,excitatory
10016,648.5,inhibitory
35,648.5,excitatory
10041,648.6,inhibitory
10027,648.6,inhibitory
72,648.7,excitatory
71,648.7,excitatory
5,648.7,excitatory
28,648.7,excitatory
95,649.0,excitatory
10070,649.3000000000001,inhibitory
10099,649.8000000000001,inhibitory
10031,650.9,inhibitory
51,651.1,excitatory
10071,652.0,inhibitory
99,652.5,excitatory
90,653.3000000000001,excitatory
11,653.4,excitatory
100,653.4,excitatory
80,653.5,excitatory
36,653.8000000000001,excitatory
30,653.9,excitatory
38,653.9,excitatory
50,654.1,excitatory
10001,654.2,inhibitory
10090,654.5,inhibitory
10046,654.6,inhibitory
64,654.8000000000001,excitatory
10065,654.8000000000001,inhibitory
22,654.9,excitatory
10040,655.0,inhibitory
10039,655.0,inhibitory
10077,655.5,inhibitory
10007,655.6,inhibitory
8,655.6,excitatory
1,655.7,excitatory
47,655.8000000000001,excitatory
10062,655.9,inhibitory
10015,655.9,inhibitory
10023,655.9,inhibitory
2,655.9,excitatory
10068,656.0,inhibitory
10085,656.1,inhibitory
77,656.1,excitatory
81,656.2,excitatory
10057,656.2,inhibitory
56,656.3000000000001,excitatory
10052,656.3000000000001,inhibitory
10051,656.4,inhibitory
10056,656.5,inhibitory
68,656.7,excitatory
23,656.7,excitatory
10060,656.8000000000001,inhibitory
88,656.9,excitatory
6,656.9,excitatory
10017,657.1,inhibitory
55,657.2,excitatory
10003,657.2,inhibitory
42,657.6,excitatory
10010,657.8000000000001,inhibitory
10094,657.8000000000001,inhibitory
15,657.9,excitatory
10086,658.1,inhibitory
10073,658.1,inhibitory
78,658.1,excitatory
10064,658.1,inhibitory
94,658.1,excitatory
10045,658.2,inhibitory
19,658.2,excitatory
48,658.3000000000001,excitatory
24,658.3000000000001,excitatory
10072,658.4,inhibitory
32,658.7,excitatory
10012,658.8000000000001,inhibitory
10048,658.9,inhibitory
66,658.9,excitatory
4,659.1,excitatory
10047,659.1,inhibitory
10084,659.5,inhibitory
12,659.6,excitatory
83,659.7,excitatory
10014,659.7,inhibitory
27,659.7,excitatory
49,659.7,excitatory
87,659.7,excitatory
10053,660.3000000000001,inhibitory
10078,660.5,inhibitory
76,660.6,excitatory
10004,660.7,inhibitory
46,660.7,excitatory
10063,660.8000000000001,inhibitory
5,660.9,excitatory
10069,660.9,inhibitory
10096,661.1,inhibitory
37,661.2,excitatory
10054,661.2,inhibitory
59,661.5,excitatory
90,661.6,excitatory
10027,661.7,inhibitory
62,661.7,excitatory
40,661.8000000000001,excitatory
63,662.0,excitatory
10031,662.0,inhibitory
34,662.3000000000001,excitatory
58,662.6,excitatory
10074,662.7,inhibitory
70,662.8000000000001,excitatory
75,662.9,excitatory
10009,662.9,inhibitory
10028,663.0,inhibitory
10019,663.2,inhibitory
9,663.3000000000001,excitatory
10081,663.6,inhibitory
3,663.6,excitatory
26,663.7,excitatory
22,663.7,excitatory
7,664.1,excitatory
17,664.4,excitatory
45,664.9,excitatory
74,665.6,excitatory
10100,665.7,inhibitory
10065,666.0,inhibitory
10006,666.5,inhibitory
13,666.6,excitatory
10041,666.8000000000001,inhibitory
95,666.8000000000001,excitatory
89,667.0,excitatory
53,667.9,excitatory
10097,667.9,inhibitory
47,667.9,excitatory
25,667.9,excitatory
10067,668.2,inhibitory
10075,668.2,inhibitory
79,668.4,excitatory
31,668.5,excitatory
91,668.6,excitatory
10059,668.8000000000001,inhibitory
10035,668.8000000000001,inhibitory
10013,668.9,inhibitory
10087,668.9,inhibitory
67,669.1,excitatory
81,669.2,excitatory
10066,669.2,inhibitory
82,669.3000000000001,excitatory
86,669.3000000000001,excitatory
65,669.3000000000001,excitatory
55,669.4,excitatory
10091,669.5,inhibitory
10015,669.7,inhibitory
73,669.7,excitatory
10007,669.7,inhibitory
10098,669.9,inhibitory
10040,669.9,inhibitory
10026,669.9,inhibitory
10088,669.9,inhibitory
10054,670.0,inhibitory
10089,670.0,inhibitory
30,670.0,excitatory
10044,670.0,inhibitory
32,670.1,excitatory
10002,670.1,inhibitory
10008,670.1,inhibitory
10076,670.2,inhibitory
10030,670.3000000000001,inhibitory
10081,670.4,inhibitory
44,670.4,excitatory
10082,670.4,inhibitory
10055,670.4,inhibitory
97,670.5,excitatory
10039,670.5,inhibitory
35,670.6,excitatory
10032,670.6,inhibitory
57,670.7,excitatory
10022,670.7,inhibitory
10042,670.7,inhibitory
10095,670.8000000000001,inhibitory
21,670.9,excitatory
92,670.9,excitatory
10061,670.9,inhibitory
10079,671.1,inhibitory
71,671.1,excitatory
10069,671.2,inhibitory
4,671.2,excitatory
72,671.2,excitatory
20,671.3000000000001,excitatory
22,671.4,excitatory
85,671.4,excitatory
10017,671.6,inhibitory
33,671.7,excitatory
54,671.8000000000001,excitatory
10037,672.2,inhibitory
10096,672.9,inhibitory
10099,674.1,inhibitory
10083,675.2,inhibitory
10049,675.4,inhibitory
12,675.6,excitatory
10048,675.6,inhibitory
50,675.7,excitatory
10038,676.0,inhibitory
10018,676.6,inhibitory
10077,676.8000000000001,inhibitory
10098,677.0,inhibitory
10093,677.1,inhibitory
97,677.1,excitatory
10033,677.2,inhibitory
41,678.5,excitatory
17,678.5,excitatory
10020,678.8000000000001,inhibitory
1,678.8000000000001,excitatory
24,678.8000000000001,excitatory
10036,679.1,inhibitory
10084,679.2,inhibitory
87,679.2,excitatory
18,679.4,excitatory
7,679.5,excitatory
10050,679.6,inhibitory
16,680.0,excitatory
60,680.0,excitatory
11,680.1,excitatory
10057,680.1,inhibitory
100,680.2,excitatory
10068,680.3000000000001,inhibitory
10086,680.3000000000001,inhibitory
10065,680.3000000000001,inhibitory
38,680.5,excitatory
10011,680.6,inhibitory
99,680.7,excitatory
94,680.8000000000001,excitatory
19,680.8000000000001,excitatory
10051,680.9,inhibitory
71,680.9,excitatory
10,681.3000000000001,excitatory
32,681.4,excitatory
10074,681.6,inhibitory
10009,681.8000000000001,inhibitory
10071,682.1,inhibitory
10092,682.3000000000001,inhibitory
10003,682.4,inhibitory
21,682.6,excitatory
10037,682.7,inhibitory
10047,682.7,inhibitory
10066,682.7,inhibitory
10030,682.7,inhibitory
10090,682.7,inhibitory
10080,683.0,inhibitory
10069,683.1,inhibitory
14,683.1,excitatory
58,683.1,excitatory
92,683.2,excitatory
51,683.2,excitatory
70,683.5,excitatory
10077,683.6,inhibitory
10056,683.6,inhibitory
96,683.7,excitatory
23,684.7,excitatory
10022,685.1,inhibitory
10070,685.9,inhibitory
44,686.5,excitatory
74,686.7,excitatory
10064,687.1,inhibitory
13,687.2,excitatory
10010,687.2,inhibitory
10093,687.7,inhibitory
10078,687.7,inhibitory
61,687.7,excitatory
42,688.0,excitatory
56,688.0,excitatory
10099,688.1,inhibitory
10008,688.1,inhibitory
10049,688.1,inhibitory
77,688.2,excitatory
10058,688.3000000000001,inhibitory
10085,688.4,inhibitory
78,688.7,excitatory
10060,688.8000000000001,inhibitory
10046,688.9,inhibitory
9,688.9,excitatory
5,688.9,excitatory
10031,688.9,inhibitory
10012,689.0,inhibitory
75,689.2,excitatory
10089,689.2,inhibitory
10096,689.2,inhibitory
84,689.5,excitatory
2,689.6,excitatory
10019,689.9,inhibitory
62,689.9,excitatory
10043,690.0,inhibitory
67,690.0,excitatory
49,690.9,excitatory
26,691.1,excitatory
10035,691.3000000000001,inhibitory
10062,691.7,inhibitory
10053,692.4,inhibitory
98,692.5,excitatory
10042,693.0,inhibitory
88,693.0,excitatory
10094,693.1,inhibitory
10021,693.2,inhibitory
43,693.2,excitatory
10044,693.5,inhibitory
28,693.5,excitatory
10061,693.5,inhibitory
10016,693.6,inhibitory
10059,693.6,inhibitory
10095,693.7,inhibitory
10100,693.9,inhibitory
93,693.9,excitatory
10024,694.0,inhibitory
66,694.2,excitatory
53,694.5,excitatory
10038,694.5,inhibitory
40,694.5,excitatory
55,694.5,excitatory
10052,694.6,inhibitory
83,694.6,excitatory
10097,694.7,inhibitory
63,694.7,excitatory
10017,694.7,inhibitory
85,694.7,excitatory
64,694.8000000000001,excitatory
76,694.8000000000001,excitatory
37,694.8000000000001,excitatory
10005,694.8000000000001,inhibitory
41,694.9,excitatory
10002,695.3000000000001,inhibitory
10083,695.3000000000001,inhibitory
10055,695.4,inhibitory
10087,695.5,inhibitory
97,695.5,excitatory
95,695.6,excitatory
57,695.6,excitatory
50,695.7,excitatory
10048,695.7,inhibitory
10015,695.7,inhibitory
10063,695.8000000000001,inhibitory
10029,695.8000000000001,inhibitory
10081,695.9,inhibitory
51,695.9,excitatory
68,695.9,excitatory
10011,696.0,inhibitory
52,696.0,excitatory
10091,696.1,inhibitory
10047,696.1,inhibitory
80,696.2,excitatory
25,696.2,excitatory
6,696.3000000000001,excitatory
30,696.3000000000001,excitatory
48,696.3000000000001,excitatory
34,696.3000000000001,excitatory
10034,696.5,inhibitory
10006,696.5,inhibitory
1,696.6,excitatory
15,697.2,excitatory
10026,697.3000000000001,inhibitory
73,697.3000000000001,excitatory
90,697.4,excitatory
29,697.4,excitatory
10065,697.8000000000001,inhibitory
47,697.9,excitatory
82,698.4,excitatory
36,699.4,excitatory
10027,699.5,inhibitory
4,699.7,excitatory
91,700.3000000000001,excitatory
10025,700.6,inhibitory
10088,700.7,inhibitory
67,700.9,excitatory
62,700.9,excitatory
33,701.0,excitatory
18,701.4,excitatory
10079,701.8000000000001,inhibitory
10090,701.9,inhibitory
96,702.1,excitatory
84,702.4,excitatory
79,703.0,excitatory
42,703.1,excitatory
10067,703.2,inhibitory
45,703.2,excitatory
21,703.3000000000001,excitatory
72,703.5,excitatory
28,703.6,excitatory
10033,703.9,inhibitory
89,704.0,excitatory
97,704.1,excitatory
10054,704.3000000000001,inhibitory
10034,704.3000000000001,inhibitory
10047,704.5,inhibitory
22,704.5,excitatory
58,704.7,excitatory
10063,704.8000000000001,inhibitory
10031,704.8000000000001,inhibitory
3,704.8000000000001,excitatory
10009,704.8000000000001,inhibitory
65,704.9,excitatory
10095,704.9,inhibitory
100,705.1,excitatory
10060,705.1,inhibitory
10020,705.1,inhibitory
10100,705.2,inhibitory
83,705.3000000000001,excitatory
24,705.6,excitatory
10003,705.6,inhibitory
10,705.6,excitatory
10077,705.8000000000001,inhibitory
10011,705.9,inhibitory
77,705.9,excitatory
10071,705.9,inhibitory
56,706.0,excitatory
16,706.0,excitatory
66,706.0,excitatory
10014,706.1,inhibitory
29,706.1,excitatory
5,706.2,excitatory
10074,706.2,inhibitory
10066,706.2,inhibitory
10040,706.3000000000001,inhibitory
10007,706.5,inhibitory
17,706.5,excitatory
94,706.7,excitatory
8,706.8000000000001,excitatory
10069,706.9,inhibitory
10057,706.9,inhibitory
46,707.1,excitatory
10091,707.2,inhibitory
41,707.2,excitatory
95,707.3000000000001,excitatory
10001,707.4,inhibitory
59,707.5,excitatory
35,707.7,excitatory
10080,707.9,inhibitory
10030,708.0,inhibitory
10093,708.1,inhibitory
10086,709.1,inhibitory
10046,709.1,inhibitory
2,709.2,excitatory
10058,709.4,inhibitory
39,709.9,excitatory
78,710.5,excitatory
15,710.6,excitatory
81,710.8000000000001,excitatory
1,710.9,excitatory
10010,711.0,inhibitory
10013,711.2,inhibitory
23,711.2,excitatory
31,711.2,excitatory
10028,711.3000000000001,inhibitory
10082,711.4,inhibitory
32,711.6,excitatory
93,711.6,excitatory
10092,711.7,inhibitory
87,711.9,excitatory
10053,712.0,inhibitory
62,712.2,excitatory
10052,712.2,inhibitory
55,712.3000000000001,excitatory
40,712.3000000000001,excitatory
27,712.3000000000001,excitatory
20,712.4,excitatory
75,712.4,excitatory
92,712.5,excitatory
7,712.5,excitatory
3,712.5,excitatory
10078,712.7,inhibitory
91,712.8000000000001,excitatory
4,712.8000000000001,excitatory
10012,712.8000000000001,inhibitory
10036,712.9,inhibitory
73,713.0,excitatory
10099,713.0,inhibitory
10073,713.0,inhibitory
10045,713.1,inhibitory
42,713.1,excitatory
10037,713.2,inhibitory
10055,713.3000000000001,inhibitory
76,713.4,excitatory
9,713.7,excitatory
99,713.8000000000001,excitatory
10022,713.8000000000001,inhibitory
10008,713.9,inhibitory
44,713.9,excitatory
49,714.0,excitatory
48,714.0,excitatory
10084,714.0,inhibitory
10014,714.0,inhibitory
10089,714.0,inhibitory
10065,714.2,inhibitory
10015,714.2,inhibitory
11,714.8000000000001,excitatory
57,714.9,excitatory
10003,715.3000000000001,inhibitory
10090,715.7,inhibitory
54,715.8000000000001,excitatory
10006,716.2,inhibitory
10018,716.2,inhibitory
10076,716.6,inhibitory
10068,716.6,inhibitory
68,716.9,excitatory
10056,717.0,inhibitory
86,717.5,excitatory
61,717.6,excitatory
10040,718.0,inhibitory
69,718.3000000000001,excitatory
53,718.4,excitatory
10100,718.9,inhibitory
13,719.1,excitatory
71,719.1,excitatory
10041,719.1,inhibitory
10021,719.3000000000001,inhibitory
10079,719.5,inhibitory
10007,719.6,inhibitory
10005,719.7,inhibitory
10004,719.7,inhibitory
72,720.0,excitatory
10064,720.2,inhibitory
10,720.4,excitatory
10019,720.4,inhibitory
10096,720.4,inhibitory
70,720.5,excitatory
50,720.5,excitatory
10054,720.5,inhibitory
10062,720.5,inhibitory
30,720.6,excitatory
34,720.6,excitatory
10049,720.7,inhibitory
10026,720.9,inhibitory
10051,721.0,inhibitory
10024,721.0,inhibitory
10087,721.1,inhibitory
89,721.2,excitatory
47,721.2,excitatory
98,721.2,excitatory
82,721.3000000000001,excitatory
10017,721.4,inhibitory
14,721.6,excitatory
10023,721.6,inhibitory
16,721.7,excitatory
10073,721.7,inhibitory
37,721.7,excitatory
43,721.8000000000001,excitatory
10044,721.8000000000001,inhibitory
26,722.0,excitatory
36,722.5,excitatory
100,722.6,excitatory
10094,722.8000000000001,inhibitory
10053,722.9,inhibitory
10029,722.9,inhibitory
39,723.4,excitatory
25,723.9,excitatory
10060,725.1,inhibitory
33,725.2,excitatory
10002,725.7,inhibitory
96,725.7,excitatory
58,725.8000000000001,excitatory
19,725.9,excitatory
10059,726.4,inhibitory
10071,726.4,inhibitory
10028,726.8000000000001,inhibitory
8,726.8000000000001,excitatory
10039,726.9,inhibitory
21,727.2,excitatory
10010,727.3000000000001,inhibitory
12,727.4,excitatory
64,727.6,excitatory
94,727.6,excitatory
52,727.7,excitatory
10016,727.7,inhibitory
46,728.0,excitatory
10045,728.1,inhibitory
27,728.1,excitatory
29,728.2,excitatory
38,728.3000000000001,excitatory
20,728.3000000000001,excitatory
10083,728.3000000000001,inhibitory
10078,728.7,inhibitory
10099,728.7,inhibitory
10067,728.8000000000001,inhibitory
10072,728.8000000000001,inhibitory
10050,728.8000000000001,inhibitory
10088,728.9,inhibitory
10080,728.9,inhibitory
10092,728.9,inhibitory
10090,729.0,inhibitory
10048,729.0,inhibitory
10009,729.1,inhibitory
10091,729.2,inhibitory
10095,729.2,inhibitory
10051,729.3000000000001,inhibitory
28,729.3000000000001,excitatory
63,729.4,excitatory
10070,729.5,inhibitory
79,729.5,excitatory
49,729.6,excitatory
10035,729.6,inhibitory
24,729.6,excitatory
54,729.6,excitatory
97,729.7,excitatory
48,729.7,excitatory
10057,729.7,inhibitory
10030,729.7,inhibitory
10066,729.8000000000001,inhibitory
62,729.8000000000001,excitatory
67,729.8000000000001,excitatory
10062,729.8000000000001,inhibitory
10061,729.9,inhibitory
51,729.9,excitatory
10014,729.9,inhibitory
15,730.0,excitatory
10032,730.0,inhibitory
10005,730.1,inhibitory
10085,730.1,inhibitory
10027,730.1,inhibitory
41,730.1,excitatory
56,730.1,excitatory
4,730.1,excitatory
10052,730.1,inhibitory
16,730.2,excitatory
10043,730.2,inhibitory
10097,730.3000000000001,inhibitory
5,730.4,excitatory
65,730.5,excitatory
10037,730.5,inhibitory
82,730.5,excitatory
22,730.6,excitatory
10075,730.6,inhibitory
50,730.6,excitatory
60,730.8000000000001,excitatory
80,730.8000000000001,excitatory
44,730.8000000000001,excitatory
10001,730.8000000000001,inhibitory
10042,730.9,inhibitory
78,730.9,excitatory
10013,731.0,inhibitory
10025,731.3000000000001,inhibitory
10046,731.4,inhibitory
6,731.5,excitatory
23,731.6,excitatory
10024,733.1,inhibitory
74,733.5,excitatory
10047,733.8000000000001,inhibitory
1,734.6,excitatory
92,734.7,excitatory
10036,735.1,inhibitory
10006,735.2,inhibitory
9,735.3000000000001,excitatory
40,735.5,excitatory
83,735.5,excitatory
10054,735.7,inhibitory
11,735.8000000000001,excitatory
96,736.1,excitatory
69,736.2,excitatory
45,736.5,excitatory
91,736.9,excitatory
86,736.9,excitatory
77,737.4,excitatory
10100,737.5,inhibitory
10015,737.7,inhibitory
7,737.7,excitatory
81,737.7,excitatory
10084,737.9,inhibitory
76,738.2,excitatory
10072,738.3000000000001,inhibitory
10082,739.2,inhibitory
95,739.2,excitatory
10033,739.4,inhibitory
10073,739.6,inhibitory
10077,739.8000000000001,inhibitory
10089,740.4,inhibitory
10049,740.4,inhibitory
10092,740.5,inhibitory
13,740.5,excitatory
72,740.6,excitatory
32,740.7,excitatory
43,740.8000000000001,excitatory
25,740.9,excitatory
10012,741.0,inhibitory
10081,741.1,inhibitory
93,741.1,excitatory
10044,741.2,inhibitory
90,741.4,excitatory
10091,741.4,inhibitory
10008,741.5,inhibitory
66,741.6,excitatory
24,741.7,excitatory
10018,741.8000000000001,inhibitory
14,741.8000000000001,excitatory
10069,742.0,inhibitory
38,742.1,excitatory
78,742.1,excitatory
10080,742.1,inhibitory
6,742.1,excitatory
10040,742.1,inhibitory
10063,742.2,inhibitory
10086,742.2,inhibitory
10011,742.2,inhibitory
10093,742.3000000000001,inhibitory
10064,742.3000000000001,inhibitory
10030,742.3000000000001,inhibitory
31,742.3000000000001,excitatory
71,742.4,excitatory
85,742.4,excitatory
47,742.5,excitatory
75,742.5,excitatory
3,742.6,excitatory
10055,742.7,inhibitory
10043,742.8000000000001,inhibitory
80,742.8000000000001,excitatory
42,742.8000000000001,excitatory
10056,742.8000000000001,inhibitory
10038,742.9,inhibitory
28,742.9,excitatory
10031,743.0,inhibitory
10065,743.1,inhibitory
10023,743.1,inhibitory
12,743.2,excitatory
10041,743.3000000000001,inhibitory
10079,743.3000000000001,inhibitory
10057,743.3000000000001,inhibitory
10020,743.3000000000001,inhibitory
100,743.4,excitatory
10005,743.4,inhibitory
87,743.4,excitatory
10021,743.4,inhibitory
10022,743.5,inhibitory
10087,743.5,inhibitory
39,743.5,excitatory
10026,743.6,inhibitory
10098,743.6,inhibitory
30,743.8000000000001,excitatory
37,743.8000000000001,excitatory
1,743.8000000000001,excitatory
59,743.9,excitatory
89,744.0,excitatory
10067,744.1,inhibitory
10032,744.2,inhibitory
22,744.2,excitatory
35,744.2,excitatory
10028,744.3000000000001,inhibitory
10085,744.3000000000001,inhibitory
10095,744.3000000000001,inhibitory
10034,744.3000000000001,inhibitory
40,744.3000000000001,excitatory
10053,744.4,inhibitory
10096,744.4,inhibitory
36,744.4,excitatory
27,744.4,excitatory
10042,744.5,inhibitory
61,744.5,excitatory
67,745.2,excitatory
44,746.8000000000001,excitatory
18,747.4,excitatory
10017,748.6,inhibitory
10047,748.6,inhibitory
88,748.6,excitatory
